event_id,event_status,current_line,current_total,capture_time,ML_away,ML_home
179634214,NOT_STARTED,-9.0,132.0,2020-12-16 12:01:47.795592-05:00,350,-455
179634215,NOT_STARTED,-22.0,147.5,2020-12-16 12:01:47.795592-05:00,1900,-10000
179634219,NOT_STARTED,1.5,148.0,2020-12-16 12:01:47.795592-05:00,-124,104
179634427,NOT_STARTED,-16.5,149.0,2020-12-16 12:01:47.795592-05:00,1050,-2500
179634425,NOT_STARTED,-6.5,146.5,2020-12-16 12:01:47.795592-05:00,230,-295
179634424,NOT_STARTED,-6.5,132.0,2020-12-16 12:01:47.795592-05:00,235,-295
179634415,NOT_STARTED,-4.5,140.0,2020-12-16 12:01:47.795592-05:00,165,-205
179634426,NOT_STARTED,1.5,143.5,2020-12-16 12:01:47.795592-05:00,-124,104
179634480,NOT_STARTED,-24.5,148.0,2020-12-16 12:01:47.795592-05:00,-124,104
179634223,NOT_STARTED,-7.0,132.5,2020-12-16 12:01:47.795592-05:00,255,-335
179634430,NOT_STARTED,-15.0,139.0,2020-12-16 12:01:47.795592-05:00,950,-2000
179634481,NOT_STARTED,-10.5,144.0,2020-12-16 12:01:47.795592-05:00,450,-625
179634428,NOT_STARTED,-24.5,142.5,2020-12-16 12:01:47.795592-05:00,450,-625
179634224,NOT_STARTED,-16.0,159.5,2020-12-16 12:01:47.795592-05:00,950,-2000
179634222,NOT_STARTED,13.0,135.0,2020-12-16 12:01:47.795592-05:00,-1250,750
179634226,NOT_STARTED,-12.0,140.5,2020-12-16 12:01:47.795592-05:00,600,-910
179634225,NOT_STARTED,6.0,144.0,2020-12-16 12:01:47.795592-05:00,-265,215
179634221,NOT_STARTED,6.0,141.0,2020-12-16 12:01:47.795592-05:00,-265,215
179634431,NOT_STARTED,-28.0,142.5,2020-12-16 12:01:47.795592-05:00,-265,215
179634230,NOT_STARTED,3.5,146.0,2020-12-16 12:01:47.795592-05:00,-167,140
179634228,NOT_STARTED,10.0,137.5,2020-12-16 12:01:47.795592-05:00,-590,420
179634227,NOT_STARTED,-13.5,146.0,2020-12-16 12:01:47.795592-05:00,750,-1250
179634432,NOT_STARTED,-26.5,150.5,2020-12-16 12:01:47.795592-05:00,750,-1250
179634229,NOT_STARTED,-7.0,131.0,2020-12-16 12:01:47.795592-05:00,255,-335
179634205,STARTED,3.5,141.5,2020-12-16 12:03:51.834778-05:00,-167,133
179634207,NOT_STARTED,6.0,145.5,2020-12-16 12:03:51.834778-05:00,-265,215
179634206,NOT_STARTED,-18.0,146.5,2020-12-16 12:03:51.834778-05:00,1200,-2500
179634433,NOT_STARTED,-10.5,154.0,2020-12-16 12:03:51.834778-05:00,450,-625
179634420,NOT_STARTED,3.5,155.5,2020-12-16 12:03:51.834778-05:00,-175,140
179634422,NOT_STARTED,3.0,151.0,2020-12-16 12:03:51.834778-05:00,-157,130
179634209,NOT_STARTED,-8.0,149.0,2020-12-16 12:03:51.834778-05:00,295,-385
179634208,NOT_STARTED,-22.0,142.5,2020-12-16 12:03:51.834778-05:00,295,-385
179634212,NOT_STARTED,-4.5,156.0,2020-12-16 12:03:51.834778-05:00,165,-200
179634414,NOT_STARTED,3.0,134.0,2020-12-16 12:03:51.834778-05:00,-159,130
179634211,NOT_STARTED,-7.5,153.5,2020-12-16 12:03:51.834778-05:00,270,-345
179634210,NOT_STARTED,6.0,145.5,2020-12-16 12:03:51.834778-05:00,-265,215
179634421,NOT_STARTED,2.5,147.5,2020-12-16 12:03:51.834778-05:00,-143,120
179634218,NOT_STARTED,-4.5,133.0,2020-12-16 12:03:51.834778-05:00,165,-200
179634220,NOT_STARTED,-12.5,132.5,2020-12-16 12:03:51.834778-05:00,650,-1000
179634217,NOT_STARTED,-5.0,136.0,2020-12-16 12:03:51.834778-05:00,180,-220
179634214,NOT_STARTED,-8.5,132.0,2020-12-16 12:03:51.834778-05:00,350,-455
179634215,NOT_STARTED,-22.0,147.5,2020-12-16 12:03:51.834778-05:00,1900,-10000
179634219,NOT_STARTED,1.5,148.0,2020-12-16 12:03:51.834778-05:00,-124,104
179634427,NOT_STARTED,-16.5,149.0,2020-12-16 12:03:51.834778-05:00,1050,-2500
179634425,NOT_STARTED,-6.5,146.5,2020-12-16 12:03:51.834778-05:00,230,-295
179634424,NOT_STARTED,-6.5,132.0,2020-12-16 12:03:51.834778-05:00,235,-295
179634415,NOT_STARTED,-4.5,140.0,2020-12-16 12:03:51.834778-05:00,165,-205
179634426,NOT_STARTED,1.5,143.5,2020-12-16 12:03:51.834778-05:00,-124,104
179634480,NOT_STARTED,-24.5,148.0,2020-12-16 12:03:51.834778-05:00,-124,104
179634223,NOT_STARTED,-7.0,132.5,2020-12-16 12:03:51.834778-05:00,255,-335
179634430,NOT_STARTED,-15.5,139.0,2020-12-16 12:03:51.834778-05:00,950,-2000
179634481,NOT_STARTED,-10.5,144.0,2020-12-16 12:03:51.834778-05:00,450,-625
179634428,NOT_STARTED,-24.5,142.5,2020-12-16 12:03:51.834778-05:00,450,-625
179634224,NOT_STARTED,-16.0,159.5,2020-12-16 12:03:51.834778-05:00,950,-2000
179634222,NOT_STARTED,13.0,135.0,2020-12-16 12:03:51.834778-05:00,-1250,750
179634226,NOT_STARTED,-12.0,140.5,2020-12-16 12:03:51.834778-05:00,600,-910
179634225,NOT_STARTED,6.0,144.0,2020-12-16 12:03:51.834778-05:00,-265,215
179634221,NOT_STARTED,6.0,141.5,2020-12-16 12:03:51.834778-05:00,-265,215
179634431,NOT_STARTED,-28.0,142.5,2020-12-16 12:03:51.834778-05:00,-265,215
179634230,NOT_STARTED,3.5,146.0,2020-12-16 12:03:51.834778-05:00,-167,140
179634228,NOT_STARTED,10.0,137.5,2020-12-16 12:03:51.834778-05:00,-590,420
179634227,NOT_STARTED,-13.5,146.0,2020-12-16 12:03:51.834778-05:00,750,-1250
179634432,NOT_STARTED,-26.5,150.5,2020-12-16 12:03:51.834778-05:00,750,-1250
179634229,NOT_STARTED,-7.0,131.0,2020-12-16 12:03:51.834778-05:00,255,-335
179634420,STARTED,-7.0,138.5,2020-12-16 14:15:52.267214-05:00,+410,-590
179634206,NOT_STARTED,-17.0,147.0,2020-12-16 14:15:52.267214-05:00,+1050,-2000
179634415,NOT_STARTED,-4.0,139.5,2020-12-16 14:15:52.267214-05:00,+155,-186
179634433,NOT_STARTED,-11.0,154.0,2020-12-16 14:15:52.267214-05:00,+480,-715
179634422,NOT_STARTED,3.0,151.0,2020-12-16 14:15:52.267214-05:00,-157,+130
179634209,NOT_STARTED,-8.0,149.5,2020-12-16 14:15:52.267214-05:00,+295,-385
179634208,NOT_STARTED,-22.0,142.5,2020-12-16 14:15:52.267214-05:00,+295,-385
179634414,NOT_STARTED,3.0,133.5,2020-12-16 14:15:52.267214-05:00,-159,+130
179634212,NOT_STARTED,-4.5,156.0,2020-12-16 14:15:52.267214-05:00,+165,-200
179634211,NOT_STARTED,-7.5,152.5,2020-12-16 14:15:52.267214-05:00,+270,-345
179634210,NOT_STARTED,6.0,145.5,2020-12-16 14:15:52.267214-05:00,-265,+215
179634421,NOT_STARTED,2.5,146.5,2020-12-16 14:15:52.267214-05:00,-143,+120
179634218,NOT_STARTED,-5.5,133.0,2020-12-16 14:15:52.267214-05:00,+195,-240
179634220,NOT_STARTED,-13.5,132.5,2020-12-16 14:15:52.267214-05:00,+750,-1250
179634217,NOT_STARTED,-5.0,136.0,2020-12-16 14:15:52.267214-05:00,+180,-220
179634214,NOT_STARTED,-8.5,132.0,2020-12-16 14:15:52.267214-05:00,+330,-435
179634215,NOT_STARTED,-23.0,148.0,2020-12-16 14:15:52.267214-05:00,+330,-435
179634427,NOT_STARTED,-17.0,148.5,2020-12-16 14:15:52.267214-05:00,+1100,-2500
179634219,NOT_STARTED,2.0,148.0,2020-12-16 14:15:52.267214-05:00,-134,+112
179634425,NOT_STARTED,-5.5,147.0,2020-12-16 14:15:52.267214-05:00,+195,-245
179634424,NOT_STARTED,-6.5,132.0,2020-12-16 14:15:52.267214-05:00,+235,-295
179634426,NOT_STARTED,1.5,143.5,2020-12-16 14:15:52.267214-05:00,-124,+104
179634430,NOT_STARTED,-15.0,139.0,2020-12-16 14:15:52.267214-05:00,+950,-2000
179634223,NOT_STARTED,-7.0,132.5,2020-12-16 14:15:52.267214-05:00,+255,-335
179634481,NOT_STARTED,-10.5,144.0,2020-12-16 14:15:52.267214-05:00,+450,-625
179634428,NOT_STARTED,-24.5,142.5,2020-12-16 14:15:52.267214-05:00,+450,-625
179634224,NOT_STARTED,-17.0,159.5,2020-12-16 14:15:52.267214-05:00,+1050,-2500
179634222,NOT_STARTED,13.0,135.0,2020-12-16 14:15:52.267214-05:00,-1250,+750
179634226,NOT_STARTED,-12.0,140.5,2020-12-16 14:15:52.267214-05:00,+600,-910
179634225,NOT_STARTED,6.0,144.0,2020-12-16 14:15:52.267214-05:00,-265,+215
179634431,NOT_STARTED,-28.0,142.5,2020-12-16 14:15:52.267214-05:00,-265,+215
179634221,NOT_STARTED,6.0,141.5,2020-12-16 14:15:52.267214-05:00,-265,+215
179634230,NOT_STARTED,3.5,146.0,2020-12-16 14:15:52.267214-05:00,-167,+140
179634228,NOT_STARTED,10.0,137.5,2020-12-16 14:15:52.267214-05:00,-590,+420
179634227,NOT_STARTED,-13.5,144.5,2020-12-16 14:15:52.267214-05:00,+750,-1250
179634432,NOT_STARTED,-26.5,150.5,2020-12-16 14:15:52.267214-05:00,+750,-1250
179634229,NOT_STARTED,-7.0,132.0,2020-12-16 14:15:52.267214-05:00,+255,-335
