event_id,event_status,current_line,current_total,capture_time,period,minute,second,home_score,away_score,away_ML,tie_ML,home_ML
179632301,NOT_STARTED,,3.21,2020-12-23 16:54:32.499204-05:00,,,,,,+225,+260,+110
