event_id,event_start,implied_probability_away,away_ML,away_team,tie_ML,implied_probability_tie,current_total,home_team,home_ML,implied_probability_home,total_change,event_status,opening_total,closing_total,opening_ML_away,closing_ML_away,opening_ML_tie,closing_ML_tie,opening_ML_home,closing_ML_home,opening_capture_time,closing_capture_time,countdown,capture_time
179632301,2021-02-16 15:00:00-05:00,0.31,225.0,RB Leipzig,260.0,0.28,3.21,Liverpool,110.0,0.48,0.0,NOT_STARTED,3.21,,+225,,+260,,+110,,2020-12-23 16:54:32.499204-05:00,,54 days 22:05:27.500796,2020-12-23 16:54:32.499204-05:00
