event_id,event_status,current_line,current_total,capture_time,period,minute,second,home_score,away_score,ML_away,ML_home
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:51:20.903274-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 12:52:19.376799-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:52:19.376799-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:52:19.376799-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,8.5,46.5,2020-12-27 12:52:19.376799-05:00,,,,,,-435.0,350.0
176125018,NOT_STARTED,0.5,42.0,2020-12-27 12:52:19.376799-05:00,,,,,,-109.0,-106.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:52:19.376799-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:52:19.376799-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:52:19.376799-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:52:19.376799-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:52:19.376799-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:52:19.376799-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:52:19.376799-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 12:53:18.098671-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:53:18.098671-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:53:18.098671-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,8.5,46.5,2020-12-27 12:53:18.098671-05:00,,,,,,-435.0,350.0
176125018,NOT_STARTED,0.5,42.0,2020-12-27 12:53:18.098671-05:00,,,,,,-109.0,-106.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:53:18.098671-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:53:18.098671-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:53:18.098671-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:53:18.098671-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:53:18.098671-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:53:18.098671-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:53:18.098671-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 12:54:17.853888-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:54:17.853888-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:54:17.853888-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,9.5,46.5,2020-12-27 12:54:17.853888-05:00,,,,,,-500.0,380.0
176125018,NOT_STARTED,0.5,42.0,2020-12-27 12:54:17.853888-05:00,,,,,,-109.0,-106.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:54:17.853888-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:54:17.853888-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:54:17.853888-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:54:17.853888-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:54:17.853888-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:54:17.853888-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:54:17.853888-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 12:55:18.066007-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:55:18.066007-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:55:18.066007-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,9.5,47.0,2020-12-27 12:55:18.066007-05:00,,,,,,-500.0,390.0
176125018,NOT_STARTED,0.5,43.0,2020-12-27 12:55:18.066007-05:00,,,,,,-110.0,-105.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:55:18.066007-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:55:18.066007-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:55:18.066007-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:55:18.066007-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:55:18.066007-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:55:18.066007-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:55:18.066007-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 12:56:20.529445-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:56:20.529445-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:56:20.529445-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,9.5,47.0,2020-12-27 12:56:20.529445-05:00,,,,,,-500.0,390.0
176125018,NOT_STARTED,0.5,43.0,2020-12-27 12:56:20.529445-05:00,,,,,,-110.0,-105.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:56:20.529445-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:56:20.529445-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:56:20.529445-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:56:20.529445-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:56:20.529445-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:56:20.529445-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:56:20.529445-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 12:57:18.361446-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:57:18.361446-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:57:18.361446-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,9.5,47.0,2020-12-27 12:57:18.361446-05:00,,,,,,-500.0,390.0
176125018,NOT_STARTED,0.5,43.0,2020-12-27 12:57:18.361446-05:00,,,,,,-110.0,-105.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:57:18.361446-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:57:18.361446-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:57:18.361446-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:57:18.361446-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:57:18.361446-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:57:18.361446-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:57:18.361446-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 12:58:17.060062-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:58:17.060062-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:58:17.060062-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,9.5,46.5,2020-12-27 12:58:17.060062-05:00,,,,,,-500.0,390.0
176125018,NOT_STARTED,0.5,43.0,2020-12-27 12:58:17.060062-05:00,,,,,,-110.0,-105.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:58:17.060062-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:58:17.060062-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:58:17.060062-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:58:17.060062-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:58:17.060062-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:58:17.060062-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:58:17.060062-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,54.0,2020-12-27 12:59:16.344953-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 12:59:16.344953-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 12:59:16.344953-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,9.5,46.5,2020-12-27 12:59:16.344953-05:00,,,,,,-500.0,390.0
176125018,NOT_STARTED,0.5,43.0,2020-12-27 12:59:16.344953-05:00,,,,,,-110.0,-105.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 12:59:16.344953-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 12:59:16.344953-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 12:59:16.344953-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 12:59:16.344953-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 12:59:16.344953-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 12:59:16.344953-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 12:59:16.344953-05:00,,,,,,-305.0,255.0
179639561,NOT_STARTED,-11.0,53.5,2020-12-27 13:00:17.859670-05:00,,,,,,400.0,-530.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 13:00:17.859670-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 13:00:17.859670-05:00,,,,,,-305.0,250.0
179639560,NOT_STARTED,9.5,47.0,2020-12-27 13:00:17.859670-05:00,,,,,,-500.0,390.0
176125018,NOT_STARTED,0.5,43.0,2020-12-27 13:00:17.859670-05:00,,,,,,-110.0,-105.0
179640152,NOT_STARTED,-7.5,45.5,2020-12-27 13:00:17.859670-05:00,,,,,,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:00:17.859670-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:00:17.859670-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 13:00:17.859670-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:00:17.859670-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:00:17.859670-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:00:17.859670-05:00,,,,,,-305.0,255.0
175163789,NOT_STARTED,-10.0,43.5,2020-12-27 13:01:21.090943-05:00,,,,,,350.0,-435.0
175163824,NOT_STARTED,6.5,44.5,2020-12-27 13:01:21.090943-05:00,,,,,,-305.0,250.0
176125018,NOT_STARTED,0.5,43.0,2020-12-27 13:01:21.090943-05:00,,,,,,-110.0,-105.0
179640152,STARTED,-7.5,45.5,2020-12-27 13:01:21.090943-05:00,1st Quarter,15.0,0.0,0.0,0.0,280.0,-335.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:01:21.090943-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:01:21.090943-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 13:01:21.090943-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:01:21.090943-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:01:21.090943-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:01:21.090943-05:00,,,,,,-305.0,255.0
179639561,STARTED,-11.0,54.0,2020-12-27 13:02:10.306843-05:00,1st Quarter,15.0,0.0,0.0,0.0,400.0,-625.0
175163789,STARTED,-10.5,44.5,2020-12-27 13:02:10.306843-05:00,1st Quarter,15.0,0.0,0.0,0.0,360.0,-530.0
175163824,STARTED,7.0,45.0,2020-12-27 13:02:10.306843-05:00,1st Quarter,15.0,0.0,0.0,0.0,-335.0,250.0
179639560,STARTED,9.5,46.5,2020-12-27 13:02:10.306843-05:00,1st Quarter,15.0,0.0,0.0,0.0,-560.0,370.0
176125018,STARTED,1.0,43.0,2020-12-27 13:02:10.306843-05:00,1st Quarter,15.0,0.0,0.0,0.0,-117.0,-108.0
179640152,STARTED,-8.0,46.5,2020-12-27 13:02:10.306843-05:00,1st Quarter,15.0,0.0,0.0,0.0,280.0,-385.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:02:10.306843-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:02:10.306843-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 13:02:10.306843-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:02:10.306843-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:02:10.306843-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:02:10.306843-05:00,,,,,,-305.0,255.0
179639561,STARTED,-11.5,54.5,2020-12-27 13:03:10.623677-05:00,1st Quarter,15.0,0.0,0.0,0.0,390.0,-625.0
175163789,STARTED,-8.5,43.5,2020-12-27 13:03:10.623677-05:00,1st Quarter,15.0,0.0,0.0,0.0,285.0,-385.0
175163824,STARTED,7.0,45.0,2020-12-27 13:03:10.623677-05:00,1st Quarter,15.0,0.0,0.0,0.0,-335.0,250.0
179639560,STARTED,9.5,46.0,2020-12-27 13:03:10.623677-05:00,1st Quarter,15.0,0.0,0.0,0.0,-560.0,375.0
176125018,STARTED,0.5,42.5,2020-12-27 13:03:10.623677-05:00,1st Quarter,15.0,0.0,0.0,0.0,-115.0,-109.0
179640152,STARTED,-7.5,46.0,2020-12-27 13:03:10.623677-05:00,1st Quarter,15.0,0.0,0.0,0.0,280.0,-385.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:03:10.623677-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:03:10.623677-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 13:03:10.623677-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:03:10.623677-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:03:10.623677-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:03:10.623677-05:00,,,,,,-305.0,255.0
179639561,STARTED,-10.5,56.5,2020-12-27 13:04:10.480467-05:00,1st Quarter,15.0,0.0,0.0,0.0,370.0,-560.0
175163789,STARTED,-7.5,42.5,2020-12-27 13:04:10.480467-05:00,1st Quarter,15.0,0.0,0.0,0.0,260.0,-345.0
175163824,STARTED,6.0,43.0,2020-12-27 13:04:10.480467-05:00,1st Quarter,15.0,0.0,0.0,0.0,-295.0,225.0
179639560,STARTED,9.5,46.0,2020-12-27 13:04:10.480467-05:00,1st Quarter,14.0,15.0,0.0,0.0,-590.0,380.0
176125018,STARTED,2.0,43.0,2020-12-27 13:04:10.480467-05:00,1st Quarter,15.0,0.0,0.0,0.0,-129.0,102.0
179640152,STARTED,-7.5,47.0,2020-12-27 13:04:10.480467-05:00,1st Quarter,15.0,0.0,0.0,0.0,275.0,-385.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:04:10.480467-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:04:10.480467-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 13:04:10.480467-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:04:10.480467-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:04:10.480467-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:04:10.480467-05:00,,,,,,-305.0,255.0
179639561,STARTED,-10.5,53.5,2020-12-27 13:05:09.974581-05:00,1st Quarter,14.0,30.0,0.0,0.0,375.0,-560.0
175163789,STARTED,-9.5,43.0,2020-12-27 13:05:09.974581-05:00,1st Quarter,14.0,30.0,0.0,0.0,320.0,-435.0
175163824,STARTED,6.5,44.5,2020-12-27 13:05:09.974581-05:00,1st Quarter,15.0,0.0,0.0,0.0,-315.0,240.0
179639560,STARTED,8.5,45.5,2020-12-27 13:05:09.974581-05:00,1st Quarter,14.0,15.0,0.0,0.0,-500.0,340.0
176125018,STARTED,2.5,43.5,2020-12-27 13:05:09.974581-05:00,1st Quarter,15.0,0.0,0.0,0.0,-139.0,110.0
179640152,STARTED,-6.5,46.0,2020-12-27 13:05:09.974581-05:00,1st Quarter,15.0,0.0,0.0,0.0,235.0,-315.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:05:09.974581-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:05:09.974581-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 13:05:09.974581-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:05:09.974581-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:05:09.974581-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:05:09.974581-05:00,,,,,,-305.0,255.0
179639561,STARTED,-10.5,51.5,2020-12-27 13:06:09.881043-05:00,1st Quarter,14.0,30.0,0.0,0.0,370.0,-560.0
175163789,STARTED,-10.5,43.0,2020-12-27 13:06:09.881043-05:00,1st Quarter,14.0,30.0,0.0,0.0,375.0,-560.0
175163824,STARTED,6.0,43.5,2020-12-27 13:06:09.881043-05:00,1st Quarter,15.0,0.0,0.0,0.0,-278.0,215.0
179639560,STARTED,10.0,45.5,2020-12-27 13:06:09.881043-05:00,1st Quarter,12.0,6.0,0.0,0.0,-530.0,370.0
176125018,STARTED,2.0,41.0,2020-12-27 13:06:09.881043-05:00,1st Quarter,14.0,30.0,0.0,0.0,-132.0,106.0
179640152,STARTED,-6.5,45.0,2020-12-27 13:06:09.881043-05:00,1st Quarter,13.0,49.0,0.0,0.0,235.0,-315.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:06:09.881043-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:06:09.881043-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,47.5,2020-12-27 13:06:09.881043-05:00,,,,,,105.0,-121.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:06:09.881043-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:06:09.881043-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:06:09.881043-05:00,,,,,,-305.0,255.0
179639561,STARTED,-10.5,51.5,2020-12-27 13:07:10.812177-05:00,1st Quarter,13.0,19.0,0.0,0.0,370.0,-560.0
175163789,STARTED,-10.5,41.5,2020-12-27 13:07:10.812177-05:00,1st Quarter,12.0,30.0,0.0,0.0,375.0,-530.0
175163824,STARTED,6.5,44.5,2020-12-27 13:07:10.812177-05:00,1st Quarter,14.0,23.0,0.0,0.0,-305.0,235.0
179639560,STARTED,7.0,46.0,2020-12-27 13:07:10.812177-05:00,1st Quarter,12.0,6.0,0.0,0.0,-385.0,280.0
176125018,STARTED,1.0,42.0,2020-12-27 13:07:10.812177-05:00,1st Quarter,14.0,30.0,0.0,0.0,-120.0,-105.0
179640152,STARTED,-6.0,47.0,2020-12-27 13:07:10.812177-05:00,1st Quarter,13.0,49.0,0.0,0.0,210.0,-286.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:07:10.812177-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:07:10.812177-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.0,47.5,2020-12-27 13:07:10.812177-05:00,,,,,,102.0,-117.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:07:10.812177-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:07:10.812177-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:07:10.812177-05:00,,,,,,-305.0,255.0
179639561,STARTED,-11.5,51.5,2020-12-27 13:08:10.996357-05:00,1st Quarter,13.0,19.0,0.0,0.0,410.0,-670.0
175163789,STARTED,-11.5,41.5,2020-12-27 13:08:10.996357-05:00,1st Quarter,12.0,30.0,0.0,0.0,430.0,-670.0
175163824,STARTED,6.5,43.5,2020-12-27 13:08:10.996357-05:00,1st Quarter,14.0,23.0,0.0,0.0,-305.0,230.0
179639560,STARTED,6.0,49.0,2020-12-27 13:08:10.996357-05:00,1st Quarter,10.0,6.0,0.0,0.0,-305.0,230.0
176125018,STARTED,3.0,42.5,2020-12-27 13:08:10.996357-05:00,1st Quarter,12.0,24.0,0.0,0.0,-159.0,128.0
179640152,STARTED,-5.0,46.5,2020-12-27 13:08:10.996357-05:00,1st Quarter,12.0,7.0,0.0,0.0,180.0,-240.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:08:10.996357-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:08:10.996357-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 13:08:10.996357-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.0,50.0,2020-12-27 13:08:10.996357-05:00,,,,,,-162.0,140.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:08:10.996357-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:08:10.996357-05:00,,,,,,-305.0,255.0
179639561,STARTED,-12.0,51.5,2020-12-27 13:09:09.316246-05:00,1st Quarter,13.0,19.0,0.0,0.0,430.0,-715.0
175163789,STARTED,-12.0,43.0,2020-12-27 13:09:09.316246-05:00,1st Quarter,11.0,0.0,0.0,0.0,460.0,-715.0
175163824,STARTED,7.0,43.5,2020-12-27 13:09:09.316246-05:00,1st Quarter,13.0,53.0,0.0,0.0,-335.0,250.0
179639560,STARTED,6.5,47.5,2020-12-27 13:09:09.316246-05:00,1st Quarter,10.0,6.0,0.0,0.0,-315.0,240.0
176125018,STARTED,4.5,45.0,2020-12-27 13:09:09.316246-05:00,1st Quarter,12.0,24.0,0.0,0.0,-195.0,150.0
179640152,STARTED,-4.5,46.0,2020-12-27 13:09:09.316246-05:00,1st Quarter,12.0,7.0,0.0,0.0,175.0,-230.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:09:09.316246-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:09:09.316246-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 13:09:09.316246-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.0,2020-12-27 13:09:09.316246-05:00,,,,,,-165.0,143.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:09:09.316246-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:09:09.316246-05:00,,,,,,-305.0,255.0
179639561,STARTED,-13.0,51.5,2020-12-27 13:10:10.119199-05:00,1st Quarter,13.0,19.0,0.0,0.0,475.0,-835.0
175163789,STARTED,-13.5,43.5,2020-12-27 13:10:10.119199-05:00,1st Quarter,11.0,0.0,0.0,0.0,525.0,-835.0
175163824,STARTED,7.0,43.5,2020-12-27 13:10:10.119199-05:00,1st Quarter,13.0,53.0,0.0,0.0,-335.0,250.0
179639560,STARTED,6.5,46.5,2020-12-27 13:10:10.119199-05:00,1st Quarter,8.0,25.0,0.0,0.0,-315.0,235.0
176125018,STARTED,5.5,44.5,2020-12-27 13:10:10.119199-05:00,1st Quarter,10.0,53.0,0.0,0.0,-220.0,170.0
179640152,STARTED,-4.0,47.0,2020-12-27 13:10:10.119199-05:00,1st Quarter,9.0,48.0,0.0,0.0,163.0,-210.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:10:10.119199-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:10:10.119199-05:00,,,,,,-113.0,-103.0
179639565,NOT_STARTED,-1.5,48.0,2020-12-27 13:10:10.119199-05:00,,,,,,104.0,-120.0
175163781,NOT_STARTED,3.5,50.0,2020-12-27 13:10:10.119199-05:00,,,,,,-165.0,143.0
179639567,NOT_STARTED,-3.0,53.5,2020-12-27 13:10:10.119199-05:00,,,,,,150.0,-175.0
176073549,NOT_STARTED,7.0,46.0,2020-12-27 13:10:10.119199-05:00,,,,,,-305.0,255.0
179639561,STARTED,-12.5,52.0,2020-12-27 13:11:10.060518-05:00,1st Quarter,11.0,49.0,0.0,0.0,460.0,-770.0
175163789,STARTED,-13.5,43.0,2020-12-27 13:11:10.060518-05:00,1st Quarter,9.0,0.0,0.0,0.0,575.0,-910.0
175163824,STARTED,7.0,43.5,2020-12-27 13:11:10.060518-05:00,1st Quarter,13.0,22.0,0.0,0.0,-335.0,250.0
179639560,STARTED,7.0,45.5,2020-12-27 13:11:10.060518-05:00,1st Quarter,8.0,25.0,0.0,0.0,-400.0,290.0
176125018,STARTED,4.5,43.5,2020-12-27 13:11:10.060518-05:00,1st Quarter,10.0,53.0,0.0,0.0,-200.0,155.0
179640152,STARTED,-3.5,46.0,2020-12-27 13:11:10.060518-05:00,1st Quarter,9.0,48.0,0.0,0.0,155.0,-195.0
176121456,NOT_STARTED,-2.5,47.5,2020-12-27 13:11:10.060518-05:00,,,,,,120.0,-139.0
179639569,NOT_STARTED,1.0,42.0,2020-12-27 13:11:10.060518-05:00,,,,,,-113.0,-103.0
